,symbol,strategy,created_at,updated_at,stop_loss,score,price,order_type,date,price_adj
1276,HAPPSTMNDS,MeanReversion,2025-05-12 10:21:45.902385,2025-05-12 10:21:45.902938,796.6314285714285,0.25959678772727884,866.91,Buy,2023-09-29,867.7769099999998
1277,HAPPSTMNDS,MeanReversion,2025-05-12 10:21:45.903627,2025-05-12 10:21:45.904215,787.4196428571429,0.25959678772727884,850.7,Buy,2024-01-24,851.5507
1278,HAPPSTMNDS,MeanReversion,2025-05-12 10:21:45.905692,2025-05-12 10:21:45.906899,736.1707142857143,0.25959678772727884,778.21,Buy,2024-08-06,778.98821
1279,HAPPSTMNDS,MeanReversion,2025-05-12 10:21:45.907288,2025-05-12 10:21:45.908306,662.1357142857144,0.25959678772727884,706.6,Buy,2024-12-23,707.3065999999999
1280,HARDWYN,MeanReversion,2025-05-12 10:21:45.916373,2025-05-12 10:21:45.916632,13.138571428571428,0.19749039053781403,15.21,Buy,2023-02-23,15.225209999999999
1281,HARDWYN,MeanReversion,2025-05-12 10:21:45.918511,2025-05-12 10:21:45.918863,24.732857142857142,0.19749039053781403,26.79,Buy,2023-09-13,26.816789999999997
1282,HARDWYN,MeanReversion,2025-05-12 10:21:45.919573,2025-05-12 10:21:45.919852,24.505,0.19749039053781403,27.43,Buy,2023-12-21,27.457429999999995
1283,HARDWYN,MeanReversion,2025-05-12 10:21:45.920393,2025-05-12 10:21:45.920520,22.867857142857144,0.19749039053781403,27.75,Buy,2024-03-05,27.777749999999997
1284,HARDWYN,MeanReversion,2025-05-12 10:21:45.920855,2025-05-12 10:21:45.921414,19.793214285714285,0.19749039053781403,23.07,Buy,2024-04-18,23.093069999999997
1285,HARDWYN,MeanReversion,2025-05-12 10:21:45.923491,2025-05-12 10:21:45.923634,18.220714285714283,0.19749039053781403,20.56,Buy,2024-12-19,20.580559999999995
1286,HATHWAY,MeanReversion,2025-05-12 10:21:45.970036,2025-05-12 10:21:45.970324,14.376785714285715,0.2443825464268501,15.35,Buy,2023-02-23,15.365349999999998
1287,HATHWAY,MeanReversion,2025-05-12 10:21:45.970493,2025-05-12 10:21:45.971221,11.39642857142857,0.2443825464268501,12.45,Buy,2023-03-29,12.462449999999999
1288,HATHWAY,MeanReversion,2025-05-12 10:21:45.972701,2025-05-12 10:21:45.972975,15.491071428571427,0.2443825464268501,18.0,Buy,2023-10-25,18.017999999999997
1289,HATHWAY,MeanReversion,2025-05-12 10:21:45.974198,2025-05-12 10:21:45.975201,16.732142857142858,0.2443825464268501,19.0,Buy,2024-03-14,19.019
1290,HATHWAY,MeanReversion,2025-05-12 10:21:45.975770,2025-05-12 10:21:45.976731,18.701785714285712,0.2443825464268501,21.3,Buy,2024-08-07,21.321299999999997
1291,HATHWAY,MeanReversion,2025-05-12 10:21:45.977067,2025-05-12 10:21:45.977427,15.766785714285714,0.2443825464268501,17.49,Buy,2024-11-28,17.507489999999997
1292,HATHWAY,MeanReversion,2025-05-12 10:21:45.978012,2025-05-12 10:21:45.978735,12.366071428571429,0.2443825464268501,13.9,Buy,2025-02-17,13.913899999999998
1293,HAVELLS,MeanReversion,2025-05-12 10:21:45.991798,2025-05-12 10:21:45.992111,1204.3542857142859,0.32016226251111224,1269.64,Buy,2023-06-26,1270.9096399999999
1294,HAVELLS,MeanReversion,2025-05-12 10:21:45.993051,2025-05-12 10:21:45.993183,1250.77,0.32016226251111224,1327.22,Buy,2023-10-19,1328.54722
1295,HAVELLS,MeanReversion,2025-05-12 10:21:45.994086,2025-05-12 10:21:45.994502,1196.672857142857,0.32016226251111224,1288.53,Buy,2024-01-24,1289.8185299999998
1296,HAVELLS,MeanReversion,2025-05-12 10:21:45.995937,2025-05-12 10:21:45.996272,1628.1046428571428,0.32016226251111224,1763.51,Buy,2024-07-22,1765.2735099999998
1297,HAVELLS,MeanReversion,2025-05-12 10:21:45.996936,2025-05-12 10:21:45.997112,1659.2682142857143,0.32016226251111224,1800.97,Buy,2024-10-18,1802.7709699999998
1298,HAVELLS,MeanReversion,2025-05-12 10:21:45.997674,2025-05-12 10:21:45.997948,1568.6521428571427,0.32016226251111224,1663.82,Buy,2024-12-23,1665.4838199999997
1299,HBLENGINE,MeanReversion,2025-05-12 10:21:46.009903,2025-05-12 10:21:46.010385,468.125,0.2601553701626635,528.5,Buy,2025-01-14,529.0284999999999
1300,HCC,MeanReversion,2025-05-12 10:21:46.022408,2025-05-12 10:21:46.022525,15.398214285714285,0.24188428503837964,18.05,Buy,2023-01-30,18.06805
1301,HCC,MeanReversion,2025-05-12 10:21:46.023097,2025-05-12 10:21:46.023422,10.773214285714285,0.24188428503837964,12.8,Buy,2023-03-29,12.8128
1302,HCC,MeanReversion,2025-05-12 10:21:46.024321,2025-05-12 10:21:46.024560,17.366071428571427,0.24188428503837964,19.75,Buy,2023-07-24,19.76975
1303,HCC,MeanReversion,2025-05-12 10:21:46.025314,2025-05-12 10:21:46.025912,20.976785714285715,0.24188428503837964,24.95,Buy,2023-10-25,24.974949999999996
1304,HCC,MeanReversion,2025-05-12 10:21:46.025983,2025-05-12 10:21:46.026256,24.298214285714288,0.24188428503837964,28.2,Buy,2023-12-21,28.228199999999998
1305,HCC,MeanReversion,2025-05-12 10:21:46.026745,2025-05-12 10:21:46.026920,31.773214285714282,0.24188428503837964,38.8,Buy,2024-02-29,38.83879999999999
1306,HCC,MeanReversion,2025-05-12 10:21:46.028862,2025-05-12 10:21:46.029080,38.08035714285714,0.24188428503837964,42.05,Buy,2024-09-20,42.09204999999999
1307,HCC,MeanReversion,2025-05-12 10:21:46.029911,2025-05-12 10:21:46.030159,34.03214285714286,0.24188428503837964,39.7,Buy,2024-12-26,39.7397
1308,HCC,MeanReversion,2025-05-12 10:21:46.030578,2025-05-12 10:21:46.030980,19.893928571428575,0.24188428503837964,24.01,Buy,2025-02-17,24.03401
1309,HCL-INSYS,MeanReversion,2025-05-12 10:21:46.042773,2025-05-12 10:21:46.043124,14.483928571428573,0.2321764559117798,16.1,Buy,2023-01-24,16.1161
1310,HCL-INSYS,MeanReversion,2025-05-12 10:21:46.051030,2025-05-12 10:21:46.051291,10.446428571428573,0.2321764559117798,12.05,Buy,2025-03-28,12.06205
1311,HCLTECH,MeanReversion,2025-05-12 10:21:46.053125,2025-05-12 10:21:46.053538,973.4878571428573,0.3138056493348834,1026.42,Buy,2023-02-23,1027.44642
1312,HCLTECH,MeanReversion,2025-05-12 10:21:46.057216,2025-05-12 10:21:46.057506,1466.3275,0.3138056493348834,1555.99,Buy,2024-03-20,1557.5459899999998
1313,HCLTECH,MeanReversion,2025-05-12 10:21:46.057665,2025-05-12 10:21:46.058130,1248.2942857142857,0.3138056493348834,1334.58,Buy,2024-04-30,1335.91458
1314,HCLTECH,MeanReversion,2025-05-12 10:21:46.060437,2025-05-12 10:21:46.060963,1681.6339285714284,0.3138056493348834,1829.85,Buy,2025-01-15,1831.6798499999998
1315,HDFCAMC,MeanReversion,2025-05-12 10:21:46.067322,2025-05-12 10:21:46.067842,3253.4792857142857,0.32491443446393103,3522.54,Buy,2024-03-14,3526.0625399999994
1316,HDFCAMC,MeanReversion,2025-05-12 10:21:46.068693,2025-05-12 10:21:46.069043,3595.9982142857143,0.32491443446393103,3956.9,Buy,2024-07-24,3960.8568999999998
1317,HDFCBANK,MeanReversion,2025-05-12 10:21:46.072967,2025-05-12 10:21:46.073147,1462.9703571428572,0.3423325598367357,1529.29,Buy,2023-01-11,1530.8192899999997
1318,HDFCBANK,MeanReversion,2025-05-12 10:21:46.074169,2025-05-12 10:21:46.074758,1522.14,0.3423325598367357,1594.69,Buy,2023-05-08,1596.28469
1319,HDFCBANK,MeanReversion,2025-05-12 10:21:46.076048,2025-05-12 10:21:46.076455,1418.285,0.3423325598367357,1471.16,Buy,2023-10-26,1472.63116
1320,HDFCBANK,MeanReversion,2025-05-12 10:21:46.076994,2025-05-12 10:21:46.077248,1389.7842857142857,0.3423325598367357,1473.87,Buy,2024-01-18,1475.3438699999997
1321,HDFCBANK,MeanReversion,2025-05-12 10:21:46.078147,2025-05-12 10:21:46.078451,1389.7639285714286,0.3423325598367357,1455.08,Buy,2024-05-09,1456.5350799999999
1322,HDFCBANK,MeanReversion,2025-05-12 10:21:46.080715,2025-05-12 10:21:46.080823,1633.6785714285713,0.3423325598367357,1715.0,Buy,2025-01-07,1716.715
1323,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.083526,2025-05-12 10:21:46.084366,453.1253571428572,0.3233322377806491,495.67,Buy,2023-02-02,496.16567
1324,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.085531,2025-05-12 10:21:46.085972,601.6524999999999,0.3233322377806491,633.79,Buy,2023-08-04,634.4237899999999
1325,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.086279,2025-05-12 10:21:46.086756,582.3439285714286,0.3233322377806491,614.01,Buy,2023-10-10,614.6240099999999
1326,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.087095,2025-05-12 10:21:46.087495,594.8925,0.3233322377806491,638.83,Buy,2023-12-21,639.46883
1327,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.088332,2025-05-12 10:21:46.088507,577.0828571428572,0.3233322377806491,606.99,Buy,2024-04-16,607.5969899999999
1328,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.088887,2025-05-12 10:21:46.089026,502.39142857142855,0.3233322377806491,538.17,Buy,2024-06-05,538.7081699999999
1329,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.090630,2025-05-12 10:21:46.090950,633.4732142857142,0.3233322377806491,681.5,Buy,2024-11-14,682.1814999999999
1330,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.091239,2025-05-12 10:21:46.091404,580.4910714285714,0.3233322377806491,606.0,Buy,2025-01-07,606.6059999999999
1331,HDFCLIFE,MeanReversion,2025-05-12 10:21:46.091886,2025-05-12 10:21:46.092051,572.6428571428572,0.3233322377806491,608.5,Buy,2025-03-03,609.1084999999999
1332,HEG,MeanReversion,2025-05-12 10:21:46.123380,2025-05-12 10:21:46.124079,181.65035714285713,0.2870691856326531,196.32,Buy,2023-01-30,196.51631999999998
1333,HEG,MeanReversion,2025-05-12 10:21:46.126242,2025-05-12 10:21:46.126715,289.9067857142857,0.2870691856326531,320.88,Buy,2023-10-25,321.20088
1334,HEG,MeanReversion,2025-05-12 10:21:46.127246,2025-05-12 10:21:46.127443,314.5746428571428,0.2870691856326531,345.03,Buy,2024-01-24,345.3750299999999
1335,HEG,MeanReversion,2025-05-12 10:21:46.128612,2025-05-12 10:21:46.129800,328.9125,0.2870691856326531,400.85,Buy,2024-06-05,401.25084999999996
1336,HEG,MeanReversion,2025-05-12 10:21:46.130203,2025-05-12 10:21:46.130701,360.7678571428571,0.2870691856326531,430.0,Buy,2024-10-23,430.42999999999995
1337,HEG,MeanReversion,2025-05-12 10:21:46.131129,2025-05-12 10:21:46.131423,362.0267857142857,0.2870691856326531,420.0,Buy,2025-01-14,420.41999999999996
1338,HEIDELBERG,MeanReversion,2025-05-12 10:21:46.139434,2025-05-12 10:21:46.139972,195.17642857142857,0.32577579649567484,213.28,Buy,2024-08-06,213.49327999999997
1339,HEIDELBERG,MeanReversion,2025-05-12 10:21:46.140427,2025-05-12 10:21:46.141445,188.46964285714284,0.32577579649567484,210.35,Buy,2024-10-29,210.56034999999997
1340,HEMIPROP,MeanReversion,2025-05-12 10:21:46.146504,2025-05-12 10:21:46.146602,102.57142857142857,0.24863749968233168,110.5,Buy,2023-10-10,110.61049999999999
1341,HEMIPROP,MeanReversion,2025-05-12 10:21:46.148134,2025-05-12 10:21:46.148179,172.0875,0.24863749968233168,197.9,Buy,2024-03-13,198.09789999999998
1342,HEMIPROP,MeanReversion,2025-05-12 10:21:46.149018,2025-05-12 10:21:46.149412,146.40714285714287,0.24863749968233168,170.3,Buy,2024-06-05,170.47029999999998
1343,HEMIPROP,MeanReversion,2025-05-12 10:21:46.149740,2025-05-12 10:21:46.150058,175.73535714285714,0.24863749968233168,200.38,Buy,2024-08-07,200.58037999999996
1344,HEMIPROP,MeanReversion,2025-05-12 10:21:46.150149,2025-05-12 10:21:46.150726,178.62142857142857,0.24863749968233168,193.75,Buy,2024-09-10,193.94374999999997
1345,HEMIPROP,MeanReversion,2025-05-12 10:21:46.150948,2025-05-12 10:21:46.151630,150.97142857142856,0.24863749968233168,165.2,Buy,2024-11-14,165.36519999999996
1346,HERITGFOOD,MeanReversion,2025-05-12 10:21:46.176417,2025-05-12 10:21:46.176823,185.74392857142857,0.27772010776962675,218.01,Buy,2023-09-13,218.22800999999995
1347,HERITGFOOD,MeanReversion,2025-05-12 10:21:46.180686,2025-05-12 10:21:46.181009,463.29642857142863,0.27772010776962675,536.85,Buy,2024-10-25,537.38685
1348,HEROMOTOCO,MeanReversion,2025-05-12 10:21:46.186086,2025-05-12 10:21:46.186564,2680.9017857142853,0.28951707824792894,2862.7,Buy,2023-08-03,2865.5626999999995
1349,HEROMOTOCO,MeanReversion,2025-05-12 10:21:46.188740,2025-05-12 10:21:46.189034,3912.9453571428567,0.28951707824792894,4206.79,Buy,2024-04-16,4210.996789999999
1350,HEROMOTOCO,MeanReversion,2025-05-12 10:21:46.189948,2025-05-12 10:21:46.190300,4704.699285714286,0.28951707824792894,5053.26,Buy,2024-08-05,5058.31326
1351,HEROMOTOCO,MeanReversion,2025-05-12 10:21:46.190911,2025-05-12 10:21:46.191520,4248.558214285714,0.28951707824792894,4628.86,Buy,2024-10-30,4633.4888599999995
1352,HEROMOTOCO,MeanReversion,2025-05-12 10:21:46.192301,2025-05-12 10:21:46.192588,3266.839285714286,0.28951707824792894,3515.0,Buy,2025-03-05,3518.5149999999994
1353,HFCL,MeanReversion,2025-05-12 10:21:46.225271,2025-05-12 10:21:46.225648,63.66035714285715,0.25469968747746674,68.03,Buy,2023-01-30,68.09803
1354,HFCL,MeanReversion,2025-05-12 10:21:46.225957,2025-05-12 10:21:46.226365,51.9325,0.25469968747746674,57.12,Buy,2023-03-28,57.17711999999999
1355,HFCL,MeanReversion,2025-05-12 10:21:46.228156,2025-05-12 10:21:46.228698,62.197499999999984,0.25469968747746674,68.71,Buy,2023-10-23,68.77870999999999
1356,HFCL,MeanReversion,2025-05-12 10:21:46.229686,2025-05-12 10:21:46.230240,77.55785714285715,0.25469968747746674,92.89,Buy,2024-03-13,92.98288999999998
1357,HFCL,MeanReversion,2025-05-12 10:21:46.230596,2025-05-12 10:21:46.230777,73.47392857142857,0.25469968747746674,86.59,Buy,2024-06-05,86.67658999999999
1358,HFCL,MeanReversion,2025-05-12 10:21:46.231905,2025-05-12 10:21:46.232151,124.26071428571427,0.25469968747746674,141.35,Buy,2024-10-04,141.49134999999998
1359,HFCL,MeanReversion,2025-05-12 10:21:46.232742,2025-05-12 10:21:46.232903,111.185,0.25469968747746674,121.36,Buy,2024-12-18,121.48135999999998
1360,HFCL,MeanReversion,2025-05-12 10:21:46.233057,2025-05-12 10:21:46.233512,89.09357142857142,0.25469968747746674,99.09,Buy,2025-01-13,99.18909
1361,HIKAL,MeanReversion,2025-05-12 10:21:46.255585,2025-05-12 10:21:46.255831,322.7285714285714,0.28562731885760645,354.7,Buy,2023-01-30,355.05469999999997
1362,HIKAL,MeanReversion,2025-05-12 10:21:46.256237,2025-05-12 10:21:46.257003,239.7510714285714,0.28562731885760645,279.46,Buy,2023-03-27,279.73945999999995
1363,HIKAL,MeanReversion,2025-05-12 10:21:46.262046,2025-05-12 10:21:46.262700,303.61535714285714,0.28562731885760645,344.21,Buy,2024-10-08,344.55420999999996
1364,HILTON,MeanReversion,2025-05-12 10:21:46.270156,2025-05-12 10:21:46.270896,88.83928571428572,0.2196380160537244,114.0,Buy,2024-03-14,114.11399999999999
1365,HILTON,MeanReversion,2025-05-12 10:21:46.271328,2025-05-12 10:21:46.272057,76.46535714285716,0.2196380160537244,90.26,Buy,2024-07-02,90.35025999999999
1366,HIMATSEIDE,MeanReversion,2025-05-12 10:21:46.282200,2025-05-12 10:21:46.282882,110.90892857142858,0.2713345666970641,132.0,Buy,2024-10-08,132.13199999999998
1367,HIMATSEIDE,MeanReversion,2025-05-12 10:21:46.283708,2025-05-12 10:21:46.284021,105.26964285714286,0.2713345666970641,126.1,Buy,2025-02-17,126.22609999999997
1368,HINDALCO,MeanReversion,2025-05-12 10:21:46.286111,2025-05-12 10:21:46.286404,396.56071428571425,0.33283184289014744,434.65,Buy,2023-02-07,435.08464999999995
1369,HINDALCO,MeanReversion,2025-05-12 10:21:46.286586,2025-05-12 10:21:46.287921,349.93964285714287,0.33283184289014744,384.52,Buy,2023-03-17,384.90451999999993
1370,HINDALCO,MeanReversion,2025-05-12 10:21:46.288979,2025-05-12 10:21:46.289590,435.24178571428564,0.33283184289014744,463.34,Buy,2023-10-25,463.80333999999993
1371,HINDALCO,MeanReversion,2025-05-12 10:21:46.290204,2025-05-12 10:21:46.290722,456.7742857142856,0.33283184289014744,512.06,Buy,2024-02-14,512.5720599999999
1372,HINDALCO,MeanReversion,2025-05-12 10:21:46.291876,2025-05-12 10:21:46.292082,611.0289285714285,0.33283184289014744,651.27,Buy,2024-07-22,651.9212699999999
1373,HINDALCO,MeanReversion,2025-05-12 10:21:46.292952,2025-05-12 10:21:46.293207,633.75,0.33283184289014744,694.5,Buy,2024-10-25,695.1945
1374,HINDALCO,MeanReversion,2025-05-12 10:21:46.293557,2025-05-12 10:21:46.293727,607.1375,0.33283184289014744,641.95,Buy,2024-12-18,642.59195
1375,HINDALCO,MeanReversion,2025-05-12 10:21:46.294753,2025-05-12 10:21:46.294797,608.0982142857143,0.33283184289014744,645.0,Buy,2025-04-04,645.645
1376,HINDCOPPER,MeanReversion,2025-05-12 10:21:46.316417,2025-05-12 10:21:46.317034,94.7207142857143,0.2644107919853178,106.06,Buy,2023-02-06,106.16605999999999
1377,HINDCOPPER,MeanReversion,2025-05-12 10:21:46.319187,2025-05-12 10:21:46.319454,127.76321428571427,0.2644107919853178,143.39,Buy,2023-10-25,143.53338999999997
1378,HINDCOPPER,MeanReversion,2025-05-12 10:21:46.320378,2025-05-12 10:21:46.320958,198.92071428571427,0.2644107919853178,240.06,Buy,2024-02-13,240.30005999999997
1379,HINDCOPPER,MeanReversion,2025-05-12 10:21:46.321586,2025-05-12 10:21:46.322005,250.35392857142855,0.2644107919853178,304.12,Buy,2024-06-05,304.42411999999996
1380,HINDCOPPER,MeanReversion,2025-05-12 10:21:46.322121,2025-05-12 10:21:46.322928,278.94142857142856,0.2644107919853178,303.92,Buy,2024-07-22,304.22391999999996
1381,HINDCOPPER,MeanReversion,2025-05-12 10:21:46.323226,2025-05-12 10:21:46.324041,255.08035714285717,0.2644107919853178,292.5,Buy,2024-10-23,292.79249999999996
1382,HINDMOTORS,MeanReversion,2025-05-12 10:21:46.330238,2025-05-12 10:21:46.330574,15.078571428571427,0.22516745552354922,16.4,Buy,2023-12-21,16.416399999999996
1383,HINDMOTORS,MeanReversion,2025-05-12 10:21:46.331043,2025-05-12 10:21:46.331417,15.291071428571431,0.22516745552354922,17.8,Buy,2024-03-01,17.8178
1384,HINDMOTORS,MeanReversion,2025-05-12 10:21:46.332494,2025-05-12 10:21:46.332647,26.5125,0.22516745552354922,30.0,Buy,2024-07-22,30.029999999999998
1385,HINDMOTORS,MeanReversion,2025-05-12 10:21:46.334853,2025-05-12 10:21:46.335497,19.525000000000002,0.22516745552354922,23.25,Buy,2025-02-19,23.273249999999997
1386,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.347423,2025-05-12 10:21:46.347862,115.9982142857143,0.2760698682396592,127.4,Buy,2023-03-17,127.52739999999999
1387,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.349035,2025-05-12 10:21:46.349117,169.725,0.2760698682396592,202.85,Buy,2023-08-17,203.05284999999998
1388,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.351248,2025-05-12 10:21:46.352601,137.1375,0.2760698682396592,159.45,Buy,2024-03-14,159.60944999999998
1389,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.353510,2025-05-12 10:21:46.353718,200.43928571428575,0.2760698682396592,222.0,Buy,2024-10-08,222.22199999999998
1390,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.353987,2025-05-12 10:21:46.354301,170.15785714285715,0.2760698682396592,191.99,Buy,2024-11-14,192.18198999999998
1391,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.354478,2025-05-12 10:21:46.354791,167.4617857142857,0.2760698682396592,186.26,Buy,2024-12-27,186.44625999999997
1392,HINDOILEXP,MeanReversion,2025-05-12 10:21:46.355238,2025-05-12 10:21:46.355791,151.5375,0.2760698682396592,179.55,Buy,2025-03-03,179.72955
1393,HINDPETRO,MeanReversion,2025-05-12 10:21:46.357413,2025-05-12 10:21:46.357933,134.43964285714284,0.3167193208634373,146.02,Buy,2023-02-03,146.16602
1394,HINDPETRO,MeanReversion,2025-05-12 10:21:46.359367,2025-05-12 10:21:46.359702,157.80214285714285,0.3167193208634373,172.47,Buy,2023-08-04,172.64246999999997
1395,HINDPETRO,MeanReversion,2025-05-12 10:21:46.360280,2025-05-12 10:21:46.360439,141.29642857142855,0.3167193208634373,152.7,Buy,2023-10-27,152.85269999999997
1396,HINDPETRO,MeanReversion,2025-05-12 10:21:46.361761,2025-05-12 10:21:46.362168,266.01892857142855,0.3167193208634373,303.76,Buy,2024-03-18,304.06375999999995
1397,HINDPETRO,MeanReversion,2025-05-12 10:21:46.364804,2025-05-12 10:21:46.364972,359.54285714285714,0.3167193208634373,391.9,Buy,2025-01-07,392.29189999999994
1398,HINDPETRO,MeanReversion,2025-05-12 10:21:46.365186,2025-05-12 10:21:46.365504,293.86607142857144,0.3167193208634373,328.5,Buy,2025-02-04,328.82849999999996
1399,HINDUNILVR,MeanReversion,2025-05-12 10:21:46.367851,2025-05-12 10:21:46.368171,2334.0864285714283,0.3111271220816192,2436.99,Buy,2023-02-20,2439.4269899999995
1400,HINDUNILVR,MeanReversion,2025-05-12 10:21:46.369490,2025-05-12 10:21:46.370163,2413.5117857142855,0.3111271220816192,2540.81,Buy,2023-07-24,2543.3508099999995
1401,HINDUNILVR,MeanReversion,2025-05-12 10:21:46.371503,2025-05-12 10:21:46.372215,2225.357857142857,0.3111271220816192,2347.14,Buy,2024-01-24,2349.4871399999997
1402,HINDUNILVR,MeanReversion,2025-05-12 10:21:46.372462,2025-05-12 10:21:46.372726,2073.751785714286,0.3111271220816192,2145.65,Buy,2024-04-16,2147.79565
1403,HINDUNILVR,MeanReversion,2025-05-12 10:21:46.374344,2025-05-12 10:21:46.374558,2577.824642857143,0.3111271220816192,2749.13,Buy,2024-10-10,2751.87913
1404,HINDUNILVR,MeanReversion,2025-05-12 10:21:46.375073,2025-05-12 10:21:46.375406,2226.2982142857145,0.3111271220816192,2344.95,Buy,2024-12-13,2347.2949499999995
1405,HINDZINC,MeanReversion,2025-05-12 10:21:46.388413,2025-05-12 10:21:46.389579,229.8067857142857,0.2724460947721563,248.38,Buy,2023-03-15,248.62837999999996
1406,HINDZINC,MeanReversion,2025-05-12 10:21:46.393547,2025-05-12 10:21:46.393853,557.0703571428572,0.2724460947721563,609.44,Buy,2024-07-23,610.04944
1407,HINDZINC,MeanReversion,2025-05-12 10:21:46.395201,2025-05-12 10:21:46.395294,453.5,0.2724460947721563,480.0,Buy,2024-12-20,480.47999999999996
1408,HINDZINC,MeanReversion,2025-05-12 10:21:46.395822,2025-05-12 10:21:46.396240,374.1517857142857,0.2724460947721563,420.25,Buy,2025-02-12,420.67024999999995
1409,HITECH,MeanReversion,2025-05-12 10:21:46.432591,2025-05-12 10:21:46.433308,61.82535714285714,0.24571412786114777,74.67,Buy,2023-03-28,74.74467
1410,HITECH,MeanReversion,2025-05-12 10:21:46.433625,2025-05-12 10:21:46.433894,68.81285714285714,0.24571412786114777,74.67,Buy,2023-06-26,74.74467
1411,HITECH,MeanReversion,2025-05-12 10:21:46.434214,2025-05-12 10:21:46.434553,72.57892857142856,0.24571412786114777,79.97,Buy,2023-08-14,80.04996999999999
1412,HITECH,MeanReversion,2025-05-12 10:21:46.435606,2025-05-12 10:21:46.435709,85.7507142857143,0.24571412786114777,98.09,Buy,2023-12-21,98.18808999999999
1413,HITECH,MeanReversion,2025-05-12 10:21:46.436488,2025-05-12 10:21:46.437835,104.65678571428572,0.24571412786114777,126.38,Buy,2024-03-12,126.50637999999998
1414,HITECH,MeanReversion,2025-05-12 10:21:46.438919,2025-05-12 10:21:46.439780,152.75464285714287,0.24571412786114777,175.26,Buy,2024-10-23,175.43525999999997
1415,HITECH,MeanReversion,2025-05-12 10:21:46.440231,2025-05-12 10:21:46.440570,100.0767857142857,0.24571412786114777,116.0,Buy,2025-02-13,116.11599999999999
1416,HLVLTD,MeanReversion,2025-05-12 10:21:46.476580,2025-05-12 10:21:46.476782,24.75,0.20072087617849155,31.75,Buy,2024-02-29,31.781749999999995
1417,HLVLTD,MeanReversion,2025-05-12 10:21:46.477350,2025-05-12 10:21:46.478079,23.864285714285714,0.20072087617849155,26.65,Buy,2024-05-10,26.676649999999995
1418,HLVLTD,MeanReversion,2025-05-12 10:21:46.478441,2025-05-12 10:21:46.478968,17.826785714285716,0.20072087617849155,20.3,Buy,2024-08-13,20.3203
1419,HLVLTD,MeanReversion,2025-05-12 10:21:46.479112,2025-05-12 10:21:46.480827,13.126428571428571,0.20072087617849155,15.63,Buy,2024-10-08,15.645629999999999
1420,HMAAGRO,MeanReversion,2025-05-12 10:21:46.483657,2025-05-12 10:21:46.484184,63.23000000000001,0.1643208498806723,69.98,Buy,2023-10-26,70.04997999999999
1421,HMAAGRO,MeanReversion,2025-05-12 10:21:46.484648,2025-05-12 10:21:46.485165,60.30428571428571,0.1643208498806723,67.44,Buy,2024-01-24,67.50743999999999
1422,HMAAGRO,MeanReversion,2025-05-12 10:21:46.486059,2025-05-12 10:21:46.486169,45.8275,0.1643208498806723,51.44,Buy,2024-06-05,51.49143999999999
1423,HMAAGRO,MeanReversion,2025-05-12 10:21:46.486742,2025-05-12 10:21:46.487593,45.29214285714286,0.1643208498806723,50.56,Buy,2024-08-06,50.61056
1424,HMAAGRO,MeanReversion,2025-05-12 10:21:46.489281,2025-05-12 10:21:46.489580,26.685714285714287,0.1643208498806723,30.15,Buy,2025-03-27,30.180149999999994
1425,HOMEFIRST,MeanReversion,2025-05-12 10:21:46.521254,2025-05-12 10:21:46.522230,610.2171428571428,0.30006562112274915,674.76,Buy,2023-03-10,675.4347599999999
1426,HONASA,MeanReversion,2025-05-12 10:21:46.531270,2025-05-12 10:21:46.531714,388.75892857142856,0.23269056492992402,441.0,Buy,2024-02-05,441.441
1427,HONASA,MeanReversion,2025-05-12 10:21:46.534309,2025-05-12 10:21:46.535337,205.9767857142857,0.23269056492992402,254.95,Buy,2024-11-19,255.20494999999997
1428,HPAL,MeanReversion,2025-05-12 10:21:46.567461,2025-05-12 10:21:46.567797,65.875,0.22207435416377597,71.75,Buy,2023-01-30,71.82175
1429,HPAL,MeanReversion,2025-05-12 10:21:46.569913,2025-05-12 10:21:46.570610,86.96964285714286,0.22207435416377597,95.2,Buy,2023-09-13,95.2952
1430,HPL,MeanReversion,2025-05-12 10:21:46.587629,2025-05-12 10:21:46.587990,83.3225,0.26370158347657924,94.36,Buy,2023-01-31,94.45436
1431,HPL,MeanReversion,2025-05-12 10:21:46.592781,2025-05-12 10:21:46.592878,323.56321428571425,0.26370158347657924,379.34,Buy,2024-06-05,379.71933999999993
1432,HSCL,MeanReversion,2025-05-12 10:21:46.597848,2025-05-12 10:21:46.598688,78.37321428571428,0.28953638934337095,87.1,Buy,2023-02-06,87.18709999999999
